ID,headline,order,recalled,accuracy,Weightvar,accuracy_bool,recalled_bool,is_fake
C1439715924,I,3,yes,somewhat accurate,0.770635292,TRUE,TRUE,FALSE
C1440246506,K,4,yes,very accurate,0.748195545,TRUE,TRUE,FALSE
1049929071,D,6,yes,very accurate,0.670755324,TRUE,TRUE,TRUE
1094164869,K,5,yes,very accurate,0.630291416,TRUE,TRUE,FALSE
1101308712,A,3,yes,not very accurate,0.658581831,FALSE,TRUE,TRUE
1101308712,I,4,yes,somewhat accurate,0.658581831,TRUE,TRUE,FALSE
1098998385,F,6,yes,somewhat accurate,1.585180243,TRUE,TRUE,FALSE
1098998385,G,5,yes,somewhat accurate,1.585180243,TRUE,TRUE,FALSE
1098998385,K,1,yes,very accurate,1.585180243,TRUE,TRUE,FALSE
1144989073,H,1,yes,not very accurate,1.165580495,FALSE,TRUE,FALSE
1031208432,C,2,yes,not very accurate,1.28325595,FALSE,TRUE,TRUE
1031208432,D,6,yes,very accurate,1.28325595,TRUE,TRUE,TRUE
1031208432,F,3,yes,somewhat accurate,1.28325595,TRUE,TRUE,FALSE
1031208432,H,5,yes,very accurate,1.28325595,TRUE,TRUE,FALSE
C1440246999,F,4,yes,somewhat accurate,0.660504581,TRUE,TRUE,FALSE
1147307711,D,4,yes,somewhat accurate,1.498810114,TRUE,TRUE,TRUE
1147307711,K,6,yes,very accurate,1.498810114,TRUE,TRUE,FALSE
1100662646,C,1,yes,somewhat accurate,0.697680181,TRUE,TRUE,TRUE
1079858783,G,6,yes,somewhat accurate,1.239727215,TRUE,TRUE,FALSE
1079858783,J,5,yes,very accurate,1.239727215,TRUE,TRUE,FALSE
1146219903,C,5,yes,somewhat accurate,0.691903015,TRUE,TRUE,TRUE
1146219903,G,2,yes,very accurate,0.691903015,TRUE,TRUE,FALSE
1135618353,E,5,yes,somewhat accurate,1.550846966,TRUE,TRUE,TRUE
1135618353,H,6,yes,not at all accurate,1.550846966,FALSE,TRUE,FALSE
1135618353,I,1,yes,not at all accurate,1.550846966,FALSE,TRUE,FALSE
1141201011,C,1,yes,not at all accurate,1.759157873,FALSE,TRUE,TRUE
1141201011,H,3,yes,very accurate,1.759157873,TRUE,TRUE,FALSE
1141201011,I,6,yes,not at all accurate,1.759157873,FALSE,TRUE,FALSE
1135590633,F,3,yes,somewhat accurate,0.694676242,TRUE,TRUE,FALSE
1135590633,G,1,yes,not very accurate,0.694676242,FALSE,TRUE,FALSE
C1440251060,G,2,yes,not very accurate,1.053760494,FALSE,TRUE,FALSE
1100687676,F,1,yes,somewhat accurate,1.206505825,TRUE,TRUE,FALSE
1100687676,K,5,yes,somewhat accurate,1.206505825,TRUE,TRUE,FALSE
1124205599,F,6,yes,somewhat accurate,1.533280377,TRUE,TRUE,FALSE
1108401320,K,4,yes,somewhat accurate,0.735884037,TRUE,TRUE,FALSE
1043759953,C,5,yes,somewhat accurate,0.600294676,TRUE,TRUE,TRUE
1043759953,D,6,yes,somewhat accurate,0.600294676,TRUE,TRUE,TRUE
1055582668,K,2,yes,somewhat accurate,1.09075965,TRUE,TRUE,FALSE
1102110512,B,1,yes,not very accurate,2.298911067,FALSE,TRUE,TRUE
1102110512,D,3,yes,somewhat accurate,2.298911067,TRUE,TRUE,TRUE
1102110512,H,4,yes,somewhat accurate,2.298911067,TRUE,TRUE,FALSE
1109342482,I,6,yes,not very accurate,1.555494851,FALSE,TRUE,FALSE
1101670927,F,6,yes,somewhat accurate,0.811150692,TRUE,TRUE,FALSE
1101670927,H,4,yes,very accurate,0.811150692,TRUE,TRUE,FALSE
1118603000,D,2,yes,somewhat accurate,1.386185075,TRUE,TRUE,TRUE
1118603000,I,1,yes,somewhat accurate,1.386185075,TRUE,TRUE,FALSE
C1440252845,A,4,yes,somewhat accurate,0.697680181,TRUE,TRUE,TRUE
C1440252845,K,1,yes,somewhat accurate,0.697680181,TRUE,TRUE,FALSE
1072583523,H,5,yes,very accurate,1.304172913,TRUE,TRUE,FALSE
1072583523,I,1,yes,somewhat accurate,1.304172913,TRUE,TRUE,FALSE
1006179925,K,1,yes,very accurate,0.735884037,TRUE,TRUE,FALSE
1101440124,K,4,yes,somewhat accurate,1.025951285,TRUE,TRUE,FALSE
1140664709,K,3,yes,somewhat accurate,0.788657937,TRUE,TRUE,FALSE
1097618282,I,6,yes,not at all accurate,0.647538449,FALSE,TRUE,FALSE
1101443330,B,3,yes,very accurate,0.665286979,TRUE,TRUE,TRUE
1101443330,D,6,yes,somewhat accurate,0.665286979,TRUE,TRUE,TRUE
1101443330,K,4,yes,very accurate,0.665286979,TRUE,TRUE,FALSE
1031766284,A,5,yes,not at all accurate,1.206505825,FALSE,TRUE,TRUE
1031766284,B,4,yes,not at all accurate,1.206505825,FALSE,TRUE,TRUE
1031766284,C,6,yes,not at all accurate,1.206505825,FALSE,TRUE,TRUE
1031766284,G,3,yes,very accurate,1.206505825,TRUE,TRUE,FALSE
1031766284,H,2,yes,somewhat accurate,1.206505825,TRUE,TRUE,FALSE
1031766284,I,1,yes,not at all accurate,1.206505825,FALSE,TRUE,FALSE
1136022106,B,2,yes,very accurate,1.165580495,TRUE,TRUE,TRUE
1136022106,C,3,yes,very accurate,1.165580495,TRUE,TRUE,TRUE
1136022106,D,5,yes,very accurate,1.165580495,TRUE,TRUE,TRUE
1136022106,G,1,yes,very accurate,1.165580495,TRUE,TRUE,FALSE
1136022106,H,6,yes,very accurate,1.165580495,TRUE,TRUE,FALSE
1136022106,J,4,yes,very accurate,1.165580495,TRUE,TRUE,FALSE
1117304894,E,1,yes,not at all accurate,0.689224711,FALSE,TRUE,TRUE
1117304894,F,2,yes,somewhat accurate,0.689224711,TRUE,TRUE,FALSE
1117304894,H,4,yes,not at all accurate,0.689224711,FALSE,TRUE,FALSE
1117304894,K,6,yes,somewhat accurate,0.689224711,TRUE,TRUE,FALSE
1093667181,K,6,yes,somewhat accurate,2.854907456,TRUE,TRUE,FALSE
C1440253935,K,3,yes,somewhat accurate,0.595400762,TRUE,TRUE,FALSE
1101175556,D,2,yes,somewhat accurate,0.665286979,TRUE,TRUE,TRUE
1101175556,F,1,yes,not very accurate,0.665286979,FALSE,TRUE,FALSE
1120626301,B,1,yes,very accurate,0.542705387,TRUE,TRUE,TRUE
1120626301,K,4,yes,somewhat accurate,0.542705387,TRUE,TRUE,FALSE
C1440251439,C,6,yes,somewhat accurate,0.767101964,TRUE,TRUE,TRUE
C1440251439,E,5,yes,somewhat accurate,0.767101964,TRUE,TRUE,TRUE
C1440251439,H,2,yes,not very accurate,0.767101964,FALSE,TRUE,FALSE
1137244361,C,5,yes,very accurate,0.712998013,TRUE,TRUE,TRUE
1137244361,D,2,yes,very accurate,0.712998013,TRUE,TRUE,TRUE
1137244361,K,4,yes,very accurate,0.712998013,TRUE,TRUE,FALSE
C1440251249,C,6,yes,somewhat accurate,0.730594155,TRUE,TRUE,TRUE
1137665379,A,2,yes,not at all accurate,1.055091202,FALSE,TRUE,TRUE
1100742308,B,3,yes,somewhat accurate,0.716196798,TRUE,TRUE,TRUE
1100742308,G,2,yes,very accurate,0.716196798,TRUE,TRUE,FALSE
1100742308,I,6,yes,somewhat accurate,0.716196798,TRUE,TRUE,FALSE
1043868954,K,5,yes,very accurate,0.767928863,TRUE,TRUE,FALSE
1098952453,C,6,yes,somewhat accurate,0.797693486,TRUE,TRUE,TRUE
1098952453,H,4,yes,somewhat accurate,0.797693486,TRUE,TRUE,FALSE
1098952453,K,3,yes,somewhat accurate,0.797693486,TRUE,TRUE,FALSE
C1440247389,A,1,yes,somewhat accurate,0.587763245,TRUE,TRUE,TRUE
C1440247389,D,3,yes,somewhat accurate,0.587763245,TRUE,TRUE,TRUE
C1440247389,H,6,yes,not very accurate,0.587763245,FALSE,TRUE,FALSE
C1440247389,I,5,yes,not at all accurate,0.587763245,FALSE,TRUE,FALSE
1102848419,C,2,yes,not very accurate,0.633194585,FALSE,TRUE,TRUE
1102848419,K,6,yes,somewhat accurate,0.633194585,TRUE,TRUE,FALSE
1102780728,K,2,yes,not very accurate,0.579052238,FALSE,TRUE,FALSE
1146211578,A,1,yes,very accurate,0.773936143,TRUE,TRUE,TRUE
1146211578,B,2,yes,very accurate,0.773936143,TRUE,TRUE,TRUE
1146211578,E,5,yes,very accurate,0.773936143,TRUE,TRUE,TRUE
1146211578,G,3,yes,very accurate,0.773936143,TRUE,TRUE,FALSE
1146211578,I,6,yes,very accurate,0.773936143,TRUE,TRUE,FALSE
1146211578,J,4,yes,very accurate,0.773936143,TRUE,TRUE,FALSE
1146045506,C,1,yes,somewhat accurate,0.635276805,TRUE,TRUE,TRUE
C1440251420,C,3,yes,somewhat accurate,0.691903015,TRUE,TRUE,TRUE
C1440251420,D,1,yes,somewhat accurate,0.691903015,TRUE,TRUE,TRUE
C1440251420,E,5,yes,somewhat accurate,0.691903015,TRUE,TRUE,TRUE
C1440251420,F,2,yes,somewhat accurate,0.691903015,TRUE,TRUE,FALSE
C1440251420,H,6,yes,somewhat accurate,0.691903015,TRUE,TRUE,FALSE
C1440251420,I,4,yes,somewhat accurate,0.691903015,TRUE,TRUE,FALSE
1019342493,H,4,yes,very accurate,1.09075965,TRUE,TRUE,FALSE
1019342493,I,5,yes,very accurate,1.09075965,TRUE,TRUE,FALSE
1147215135,A,6,yes,not at all accurate,1.580780269,FALSE,TRUE,TRUE
1147215135,K,2,yes,not at all accurate,1.580780269,FALSE,TRUE,FALSE
1147248142,A,6,yes,not very accurate,0.976178925,FALSE,TRUE,TRUE
1147248142,C,1,yes,somewhat accurate,0.976178925,TRUE,TRUE,TRUE
1147248142,D,2,yes,somewhat accurate,0.976178925,TRUE,TRUE,TRUE
1134863646,A,1,yes,not very accurate,0.585416827,FALSE,TRUE,TRUE
1134863646,B,5,yes,very accurate,0.585416827,TRUE,TRUE,TRUE
1134863646,C,4,yes,not at all accurate,0.585416827,FALSE,TRUE,TRUE
1134863646,H,3,yes,very accurate,0.585416827,TRUE,TRUE,FALSE
1134863646,I,6,yes,somewhat accurate,0.585416827,TRUE,TRUE,FALSE
1134863646,J,2,yes,very accurate,0.585416827,TRUE,TRUE,FALSE
1101316913,K,5,yes,very accurate,0.662631077,TRUE,TRUE,FALSE
1092232661,H,3,yes,somewhat accurate,0.735884037,TRUE,TRUE,FALSE
1145910180,A,1,yes,very accurate,1.053760494,TRUE,TRUE,TRUE
1145910180,C,4,yes,very accurate,1.053760494,TRUE,TRUE,TRUE
1145910180,D,6,yes,very accurate,1.053760494,TRUE,TRUE,TRUE
1145910180,F,2,yes,very accurate,1.053760494,TRUE,TRUE,FALSE
1145910180,G,5,yes,very accurate,1.053760494,TRUE,TRUE,FALSE
1145910180,K,3,yes,very accurate,1.053760494,TRUE,TRUE,FALSE
1100687485,A,2,yes,not very accurate,0.700476563,FALSE,TRUE,TRUE
1100687485,C,4,yes,not at all accurate,0.700476563,FALSE,TRUE,TRUE
1088983872,K,2,yes,not at all accurate,0.700476563,FALSE,TRUE,FALSE
1146840813,C,6,yes,somewhat accurate,0.849417785,TRUE,TRUE,TRUE
1146840813,K,4,yes,somewhat accurate,0.849417785,TRUE,TRUE,FALSE
1087275213,H,4,yes,not very accurate,0.976178925,FALSE,TRUE,FALSE
1087275213,K,3,yes,very accurate,0.976178925,TRUE,TRUE,FALSE
1017211014,K,2,yes,very accurate,0.765693398,TRUE,TRUE,FALSE
C1440258213,B,5,yes,somewhat accurate,1.872178513,TRUE,TRUE,TRUE
C1440258213,F,4,yes,very accurate,1.872178513,TRUE,TRUE,FALSE
C1440258213,G,2,yes,very accurate,1.872178513,TRUE,TRUE,FALSE
C1440258213,H,3,yes,very accurate,1.872178513,TRUE,TRUE,FALSE
1141843934,K,3,yes,very accurate,0.635276805,TRUE,TRUE,FALSE
1145471407,G,1,yes,somewhat accurate,0.53574382,TRUE,TRUE,FALSE
1145471407,H,5,yes,not very accurate,0.53574382,FALSE,TRUE,FALSE
1146602910,I,1,yes,not at all accurate,0.738032473,FALSE,TRUE,FALSE
1109681747,D,2,yes,somewhat accurate,0.697926435,TRUE,TRUE,TRUE
1145668359,B,6,yes,somewhat accurate,2.227844384,TRUE,TRUE,TRUE
1145668359,E,2,yes,very accurate,2.227844384,TRUE,TRUE,TRUE
1145668359,H,5,yes,very accurate,2.227844384,TRUE,TRUE,FALSE
1145668359,I,1,yes,very accurate,2.227844384,TRUE,TRUE,FALSE
1145668359,K,3,yes,very accurate,2.227844384,TRUE,TRUE,FALSE
1147364286,I,2,yes,not very accurate,0.647538449,FALSE,TRUE,FALSE
1101636211,K,2,yes,somewhat accurate,0.688730671,TRUE,TRUE,FALSE
1145729829,I,3,yes,not very accurate,0.632740708,FALSE,TRUE,FALSE
C1440260729,A,4,yes,not at all accurate,0.642720085,FALSE,TRUE,TRUE
C1440260729,B,3,yes,not at all accurate,0.642720085,FALSE,TRUE,TRUE
C1440260729,D,2,yes,not at all accurate,0.642720085,FALSE,TRUE,TRUE
C1440260729,H,1,yes,very accurate,0.642720085,TRUE,TRUE,FALSE
C1440260729,K,5,yes,not at all accurate,0.642720085,FALSE,TRUE,FALSE
1101369775,F,4,yes,not at all accurate,0.732946304,FALSE,TRUE,FALSE
1101369775,K,1,yes,not very accurate,0.732946304,FALSE,TRUE,FALSE
1145653971,I,6,yes,not very accurate,1.281288819,FALSE,TRUE,FALSE
1146810933,A,4,yes,very accurate,1.555494851,TRUE,TRUE,TRUE
1146810933,G,3,yes,not very accurate,1.555494851,FALSE,TRUE,FALSE
1141500888,K,6,yes,somewhat accurate,0.689224711,TRUE,TRUE,FALSE
1138849341,B,5,yes,very accurate,1.273979362,TRUE,TRUE,TRUE
1138849341,E,2,yes,somewhat accurate,1.273979362,TRUE,TRUE,TRUE
1138849341,F,4,yes,somewhat accurate,1.273979362,TRUE,TRUE,FALSE
1138849341,I,1,yes,very accurate,1.273979362,TRUE,TRUE,FALSE
1134060173,C,4,yes,not at all accurate,0.753128134,FALSE,TRUE,TRUE
1134060173,E,1,yes,not very accurate,0.753128134,FALSE,TRUE,TRUE
1134060173,H,6,yes,somewhat accurate,0.753128134,TRUE,TRUE,FALSE
1134060173,K,3,yes,somewhat accurate,0.753128134,TRUE,TRUE,FALSE
1139259965,B,6,yes,somewhat accurate,0.640962672,TRUE,TRUE,TRUE
1139259965,F,1,yes,somewhat accurate,0.640962672,TRUE,TRUE,FALSE
1139259965,G,4,yes,somewhat accurate,0.640962672,TRUE,TRUE,FALSE
1142156572,A,3,yes,very accurate,1.065915614,TRUE,TRUE,TRUE
1142156572,E,4,yes,very accurate,1.065915614,TRUE,TRUE,TRUE
1142156572,F,2,yes,very accurate,1.065915614,TRUE,TRUE,FALSE
1142156572,G,6,yes,very accurate,1.065915614,TRUE,TRUE,FALSE
1101176984,C,1,yes,not at all accurate,1.165580495,FALSE,TRUE,TRUE
1101176984,I,4,yes,not at all accurate,1.165580495,FALSE,TRUE,FALSE
1074765471,K,5,yes,very accurate,0.967472034,TRUE,TRUE,FALSE
1019312669,H,5,yes,very accurate,0.814401877,TRUE,TRUE,FALSE
1122520946,C,4,yes,somewhat accurate,0.777069846,TRUE,TRUE,TRUE
1122520946,K,5,yes,somewhat accurate,0.777069846,TRUE,TRUE,FALSE
1129934267,D,2,yes,somewhat accurate,0.697680181,TRUE,TRUE,TRUE
1066700842,K,1,yes,somewhat accurate,0.665286979,TRUE,TRUE,FALSE
C1440262715,A,5,yes,not very accurate,0.694676242,FALSE,TRUE,TRUE
C1440262715,G,2,yes,not very accurate,0.694676242,FALSE,TRUE,FALSE
C1440262715,K,4,yes,somewhat accurate,0.694676242,TRUE,TRUE,FALSE
1121047657,A,6,yes,not very accurate,0.783425055,FALSE,TRUE,TRUE
1121047657,H,4,yes,somewhat accurate,0.783425055,TRUE,TRUE,FALSE
1121047657,I,1,yes,not at all accurate,0.783425055,FALSE,TRUE,FALSE
1139143293,C,1,yes,somewhat accurate,1.402174711,TRUE,TRUE,TRUE
1139143293,I,3,yes,not very accurate,1.402174711,FALSE,TRUE,FALSE
1139143293,K,2,yes,very accurate,1.402174711,TRUE,TRUE,FALSE
C1440261602,G,4,yes,not at all accurate,0.64800294,FALSE,TRUE,FALSE
C1440261602,I,5,yes,very accurate,0.64800294,TRUE,TRUE,FALSE
C1440262734,A,4,yes,somewhat accurate,0.694676242,TRUE,TRUE,TRUE
C1440263251,K,2,yes,very accurate,0.788657937,TRUE,TRUE,FALSE
1016032766,K,5,yes,not at all accurate,1.624301048,FALSE,TRUE,FALSE
1024956300,A,3,yes,not at all accurate,0.748195545,FALSE,TRUE,TRUE
1024956300,E,1,yes,very accurate,0.748195545,TRUE,TRUE,TRUE
1024956300,G,5,yes,very accurate,0.748195545,TRUE,TRUE,FALSE
1024956300,K,4,yes,very accurate,0.748195545,TRUE,TRUE,FALSE
1140663876,I,3,yes,very accurate,0.630291416,TRUE,TRUE,FALSE
1140663876,K,1,yes,very accurate,0.630291416,TRUE,TRUE,FALSE
1101549641,B,2,yes,somewhat accurate,0.732946304,TRUE,TRUE,TRUE
1101549641,H,1,yes,somewhat accurate,0.732946304,TRUE,TRUE,FALSE
1041401764,H,3,yes,very accurate,1.255379242,TRUE,TRUE,FALSE
1099740831,D,1,yes,not at all accurate,0.745208663,FALSE,TRUE,TRUE
1099740831,K,3,yes,not very accurate,0.745208663,FALSE,TRUE,FALSE
1137781727,F,5,yes,somewhat accurate,1.28899338,TRUE,TRUE,FALSE
1137781727,H,2,yes,somewhat accurate,1.28899338,TRUE,TRUE,FALSE
1134501139,H,4,yes,somewhat accurate,1.134944394,TRUE,TRUE,FALSE
1134501139,I,6,yes,very accurate,1.134944394,TRUE,TRUE,FALSE
1083921565,K,3,yes,somewhat accurate,0.748195545,TRUE,TRUE,FALSE
1106450119,K,4,yes,very accurate,1.586201882,TRUE,TRUE,FALSE
1145074170,H,5,yes,somewhat accurate,0.585836758,TRUE,TRUE,FALSE
1145074170,K,4,yes,somewhat accurate,0.585836758,TRUE,TRUE,FALSE
C1440264934,A,5,yes,somewhat accurate,1.700936205,TRUE,TRUE,TRUE
C1440264934,C,4,yes,very accurate,1.700936205,TRUE,TRUE,TRUE
C1440264934,D,3,yes,very accurate,1.700936205,TRUE,TRUE,TRUE
C1440264934,G,1,yes,very accurate,1.700936205,TRUE,TRUE,FALSE
C1440264934,H,6,yes,somewhat accurate,1.700936205,TRUE,TRUE,FALSE
C1440264934,K,2,yes,very accurate,1.700936205,TRUE,TRUE,FALSE
1087847971,K,4,yes,not very accurate,1.239727215,FALSE,TRUE,FALSE
1031266683,D,4,yes,somewhat accurate,0.670755324,TRUE,TRUE,TRUE
1031266683,K,2,yes,very accurate,0.670755324,TRUE,TRUE,FALSE
1137770994,A,5,yes,somewhat accurate,0.681977213,TRUE,TRUE,TRUE
1137770994,B,1,yes,very accurate,0.681977213,TRUE,TRUE,TRUE
1137770994,C,2,yes,very accurate,0.681977213,TRUE,TRUE,TRUE
1137770994,G,3,yes,somewhat accurate,0.681977213,TRUE,TRUE,FALSE
1137770994,K,6,yes,very accurate,0.681977213,TRUE,TRUE,FALSE
1147351125,I,6,yes,somewhat accurate,0.689224711,TRUE,TRUE,FALSE
1101303638,H,2,yes,not very accurate,0.732946304,FALSE,TRUE,FALSE
1101303638,I,3,yes,somewhat accurate,0.732946304,TRUE,TRUE,FALSE
1088111808,G,1,yes,somewhat accurate,1.446064107,TRUE,TRUE,FALSE
1130109173,F,2,yes,very accurate,0.660504581,TRUE,TRUE,FALSE
1144100674,A,2,yes,somewhat accurate,0.697680181,TRUE,TRUE,TRUE
1144100674,J,6,yes,somewhat accurate,0.697680181,TRUE,TRUE,FALSE
1129501436,G,6,yes,very accurate,1.359379573,TRUE,TRUE,FALSE
1129501436,H,3,yes,very accurate,1.359379573,TRUE,TRUE,FALSE
1129501436,J,1,yes,somewhat accurate,1.359379573,TRUE,TRUE,FALSE
1135604910,A,5,yes,somewhat accurate,0.53574382,TRUE,TRUE,TRUE
1135604910,C,4,yes,not very accurate,0.53574382,FALSE,TRUE,TRUE
1135604910,F,6,yes,somewhat accurate,0.53574382,TRUE,TRUE,FALSE
1135604910,I,1,yes,somewhat accurate,0.53574382,TRUE,TRUE,FALSE
1136107560,A,1,yes,not at all accurate,0.586576563,FALSE,TRUE,TRUE
1136107560,B,4,yes,not at all accurate,0.586576563,FALSE,TRUE,TRUE
1136107560,D,3,yes,not at all accurate,0.586576563,FALSE,TRUE,TRUE
1136107560,F,2,yes,somewhat accurate,0.586576563,TRUE,TRUE,FALSE
1136107560,H,6,yes,very accurate,0.586576563,TRUE,TRUE,FALSE
1136107560,J,5,yes,not at all accurate,0.586576563,FALSE,TRUE,FALSE
C1440267530,F,3,yes,not very accurate,0.785250412,FALSE,TRUE,FALSE
C1440267530,K,4,yes,somewhat accurate,0.785250412,TRUE,TRUE,FALSE
1140276034,D,4,yes,somewhat accurate,1.053760494,TRUE,TRUE,TRUE
1140276034,G,1,yes,somewhat accurate,1.053760494,TRUE,TRUE,FALSE
1140276034,H,6,yes,somewhat accurate,1.053760494,TRUE,TRUE,FALSE
1070053196,C,5,yes,very accurate,0.662631077,TRUE,TRUE,TRUE
1070053196,K,6,yes,very accurate,0.662631077,TRUE,TRUE,FALSE
1143507540,C,3,yes,somewhat accurate,2.071379651,TRUE,TRUE,TRUE
1143507540,K,4,yes,somewhat accurate,2.071379651,TRUE,TRUE,FALSE
1054086992,H,1,yes,somewhat accurate,1.239727215,TRUE,TRUE,FALSE
1054086992,K,4,yes,somewhat accurate,1.239727215,TRUE,TRUE,FALSE
1100481386,C,5,yes,somewhat accurate,0.579052238,TRUE,TRUE,TRUE
1083539795,F,1,yes,very accurate,1.831979869,TRUE,TRUE,FALSE
1131596589,C,2,yes,somewhat accurate,1.983235065,TRUE,TRUE,TRUE
1131596589,D,3,yes,somewhat accurate,1.983235065,TRUE,TRUE,TRUE
1131596589,G,1,yes,very accurate,1.983235065,TRUE,TRUE,FALSE
1131596589,H,6,yes,very accurate,1.983235065,TRUE,TRUE,FALSE
1131596589,K,5,yes,very accurate,1.983235065,TRUE,TRUE,FALSE
1142921291,A,1,yes,not at all accurate,0.694676242,FALSE,TRUE,TRUE
1142921291,D,3,yes,not at all accurate,0.694676242,FALSE,TRUE,TRUE
1142921291,G,4,yes,somewhat accurate,0.694676242,TRUE,TRUE,FALSE
1142921291,I,5,yes,very accurate,0.694676242,TRUE,TRUE,FALSE
1142921291,K,2,yes,not very accurate,0.694676242,FALSE,TRUE,FALSE
1101278505,A,4,yes,very accurate,0.719067397,TRUE,TRUE,TRUE
1101278505,E,3,yes,somewhat accurate,0.719067397,TRUE,TRUE,TRUE
1101278505,J,2,yes,very accurate,0.719067397,TRUE,TRUE,FALSE
1144803506,A,1,yes,very accurate,1.065915614,TRUE,TRUE,TRUE
1144803506,B,5,yes,very accurate,1.065915614,TRUE,TRUE,TRUE
1144803506,E,2,yes,very accurate,1.065915614,TRUE,TRUE,TRUE
1144803506,F,3,yes,very accurate,1.065915614,TRUE,TRUE,FALSE
1144803506,J,4,yes,very accurate,1.065915614,TRUE,TRUE,FALSE
1144803506,K,6,yes,very accurate,1.065915614,TRUE,TRUE,FALSE
1144478829,F,2,yes,somewhat accurate,3.15387375,TRUE,TRUE,FALSE
1076450250,A,5,yes,not at all accurate,1.948518622,FALSE,TRUE,TRUE
1076450250,G,3,yes,very accurate,1.948518622,TRUE,TRUE,FALSE
1076450250,K,4,yes,very accurate,1.948518622,TRUE,TRUE,FALSE
1142627867,A,5,yes,somewhat accurate,0.783425055,TRUE,TRUE,TRUE
1142627867,B,4,yes,not very accurate,0.783425055,FALSE,TRUE,TRUE
1142627867,E,6,yes,very accurate,0.783425055,TRUE,TRUE,TRUE
1142627867,G,3,yes,very accurate,0.783425055,TRUE,TRUE,FALSE
1142627867,H,2,yes,somewhat accurate,0.783425055,TRUE,TRUE,FALSE
1142627867,I,1,yes,very accurate,0.783425055,TRUE,TRUE,FALSE
1142042576,A,5,yes,somewhat accurate,0.579052238,TRUE,TRUE,TRUE
C1440269653,C,6,yes,very accurate,1.675943617,TRUE,TRUE,TRUE
1101300837,H,5,yes,very accurate,1.206505825,TRUE,TRUE,FALSE
1101300837,J,1,yes,somewhat accurate,1.206505825,TRUE,TRUE,FALSE
1099630402,F,1,yes,somewhat accurate,0.742324017,TRUE,TRUE,FALSE
1093114919,I,4,yes,very accurate,0.748195545,TRUE,TRUE,FALSE
1114939626,A,1,yes,somewhat accurate,0.762636663,TRUE,TRUE,TRUE
1114939626,F,3,yes,not very accurate,0.762636663,FALSE,TRUE,FALSE
1114939626,K,6,yes,very accurate,0.762636663,TRUE,TRUE,FALSE
1090586986,G,4,yes,somewhat accurate,1.138944304,TRUE,TRUE,FALSE
1090586986,I,2,yes,somewhat accurate,1.138944304,TRUE,TRUE,FALSE
1085812050,D,6,yes,not very accurate,0.816348934,FALSE,TRUE,TRUE
C1440272029,A,6,yes,somewhat accurate,2.119822463,TRUE,TRUE,TRUE
C1440272029,C,3,yes,not very accurate,2.119822463,FALSE,TRUE,TRUE
C1440272029,J,4,yes,somewhat accurate,2.119822463,TRUE,TRUE,FALSE
1064967744,A,1,yes,not very accurate,0.665286979,FALSE,TRUE,TRUE
1064967744,C,6,yes,somewhat accurate,0.665286979,TRUE,TRUE,TRUE
1064967744,E,3,yes,somewhat accurate,0.665286979,TRUE,TRUE,TRUE
1143005149,C,5,yes,not very accurate,0.585416827,FALSE,TRUE,TRUE
1145053728,B,4,yes,very accurate,1.718957075,TRUE,TRUE,TRUE
1145053728,H,3,yes,somewhat accurate,1.718957075,TRUE,TRUE,FALSE
1139360946,C,2,yes,somewhat accurate,0.650133857,TRUE,TRUE,TRUE
1139360946,F,1,yes,somewhat accurate,0.650133857,TRUE,TRUE,FALSE
1060513422,C,6,yes,somewhat accurate,0.868279792,TRUE,TRUE,TRUE
1060513422,K,1,yes,very accurate,0.868279792,TRUE,TRUE,FALSE
1057540136,C,3,yes,very accurate,1.055091202,TRUE,TRUE,TRUE
1147351732,I,3,yes,not very accurate,0.694676242,FALSE,TRUE,FALSE
1137980087,I,4,yes,somewhat accurate,0.592594381,TRUE,TRUE,FALSE
1137980087,K,2,yes,somewhat accurate,0.592594381,TRUE,TRUE,FALSE
1078344502,D,2,yes,very accurate,0.830006638,TRUE,TRUE,TRUE
1078344502,I,6,yes,very accurate,0.830006638,TRUE,TRUE,FALSE
1078344502,K,4,yes,very accurate,0.830006638,TRUE,TRUE,FALSE
1115957054,K,5,yes,very accurate,1.053760494,TRUE,TRUE,FALSE
1108493613,D,4,yes,very accurate,0.732946304,TRUE,TRUE,TRUE
1055878183,A,4,yes,not very accurate,0.713424454,FALSE,TRUE,TRUE
1055878183,B,3,yes,very accurate,0.713424454,TRUE,TRUE,TRUE
1055878183,H,6,yes,somewhat accurate,0.713424454,TRUE,TRUE,FALSE
1055878183,I,5,yes,somewhat accurate,0.713424454,TRUE,TRUE,FALSE
1146392916,H,3,yes,somewhat accurate,0.640962672,TRUE,TRUE,FALSE
1146392916,K,1,yes,somewhat accurate,0.640962672,TRUE,TRUE,FALSE
1147244845,K,6,yes,very accurate,0.72122244,TRUE,TRUE,FALSE
C1440275841,E,3,yes,not at all accurate,0.691903015,FALSE,TRUE,TRUE
C1440275841,K,6,yes,somewhat accurate,0.691903015,TRUE,TRUE,FALSE
1141634987,C,6,yes,very accurate,0.756146758,TRUE,TRUE,TRUE
1141634987,J,3,yes,not very accurate,0.756146758,FALSE,TRUE,FALSE
1056129307,H,2,yes,very accurate,1.414724483,TRUE,TRUE,FALSE
1145655940,H,4,yes,somewhat accurate,0.691491183,TRUE,TRUE,FALSE
C1440277129,K,4,yes,somewhat accurate,0.767101964,TRUE,TRUE,FALSE
